115,0,0,0,0,0,4885.0,0.0,48.0,360.0,1.0,2,1
116,0,0,0,1,0,3858.0,0.0,76.0,360.0,1.0,1,1
117,0,0,0,1,0,4191.0,0.0,120.0,360.0,1.0,2,1
118,1,0,0,0,0,1907.0,2365.0,120.0,,1.0,0,1
119,1,1,0,1,0,3416.0,2816.0,113.0,360.0,,1,1
120,0,1,1,0,0,2600.0,2500.0,90.0,360.0,1.0,1,1
121,0,1,1,0,0,3500.0,1083.0,135.0,360.0,1.0,0,1
122,0,1,2,0,0,3917.0,0.0,124.0,360.0,1.0,1,1
123,1,0,0,0,0,4408.0,0.0,120.0,360.0,1.0,1,1
124,1,0,0,1,0,3244.0,0.0,80.0,360.0,1.0,0,1
125,0,0,0,0,0,3975.0,2531.0,55.0,360.0,1.0,2,1
126,0,0,0,1,0,2479.0,0.0,59.0,360.0,1.0,0,1
127,0,0,0,1,0,3418.0,0.0,127.0,360.0,1.0,1,0
128,0,1,3,1,0,3430.0,1250.0,128.0,360.0,0.0,1,0
129,0,1,3,0,1,5703.0,0.0,130.0,360.0,1.0,2,1
130,0,1,0,1,0,3173.0,3021.0,137.0,360.0,1.0,0,1
131,0,1,3,0,0,3850.0,983.0,100.0,360.0,1.0,1,1
132,0,1,0,1,0,150.0,1800.0,135.0,360.0,1.0,2,0
133,0,1,0,1,0,3727.0,1775.0,131.0,360.0,1.0,1,1
134,0,1,2,1,,5000.0,0.0,72.0,360.0,0.0,1,0
135,1,1,2,1,0,4283.0,2383.0,127.0,360.0,,1,1
136,0,1,0,1,0,2221.0,0.0,60.0,360.0,0.0,0,0
137,0,1,2,1,0,4009.0,1717.0,116.0,360.0,1.0,1,1
138,0,0,0,1,0,2971.0,2791.0,144.0,360.0,1.0,1,1
139,0,1,0,1,0,6250.0,0.0,128.0,360.0,1.0,1,1
140,0,1,,0,1,4735.0,0.0,138.0,360.0,1.0,0,0
141,0,1,1,1,0,2491.0,2054.0,104.0,360.0,1.0,1,1
142,0,1,0,1,,3716.0,0.0,42.0,180.0,1.0,2,1
143,0,0,0,0,0,3189.0,2598.0,120.0,,1.0,2,1
144,0,1,1,1,0,3155.0,1779.0,140.0,360.0,1.0,1,1
145,1,0,0,1,1,3463.0,0.0,122.0,360.0,,0,1
146,1,0,1,1,0,3812.0,0.0,112.0,360.0,1.0,2,1
147,0,1,1,1,0,3315.0,0.0,96.0,360.0,1.0,1,1
148,0,1,2,1,0,5819.0,5000.0,120.0,360.0,1.0,2,1
149,0,1,1,0,0,2510.0,1983.0,140.0,180.0,1.0,0,0
150,0,1,2,1,1,6250.0,1300.0,108.0,360.0,1.0,2,1
151,0,1,0,0,0,3406.0,4417.0,123.0,360.0,1.0,1,1
152,0,0,0,1,1,6050.0,4333.0,120.0,180.0,1.0,0,0
153,0,1,2,1,0,9703.0,0.0,112.0,360.0,1.0,0,1
154,0,1,1,0,0,6608.0,0.0,137.0,180.0,1.0,0,1
155,0,1,1,1,0,2882.0,,123.0,480.0,1.0,1,1
156,0,1,0,1,0,1809.0,1868.0,90.0,360.0,1.0,0,1
157,1,0,2,1,0,3427.0,0.0,138.0,360.0,1.0,0,0
158,0,0,0,0,1,2583.0,2167.0,104.0,360.0,1.0,2,1
159,0,0,0,0,0,6045.0,0.0,115.0,360.0,0.0,2,0
160,0,1,3,1,0,5250.0,0.0,94.0,360.0,1.0,0,0
161,0,1,3,0,0,4931.0,0.0,128.0,360.0,,1,0
162,0,0,0,1,0,2060.0,2209.0,134.0,360.0,1.0,1,1
163,1,0,0,1,0,7200.0,0.0,120.0,360.0,1.0,2,1
164,0,0,0,1,1,5166.0,0.0,128.0,360.0,1.0,1,1
165,0,1,2,1,0,4708.0,1387.0,150.0,360.0,1.0,1,1
166,1,0,0,1,,3418.0,0.0,135.0,360.0,1.0,2,0
167,1,0,1,1,0,2876.0,1560.0,90.0,360.0,1.0,0,1
168,1,0,0,1,0,3237.0,0.0,30.0,360.0,1.0,0,1
169,0,0,0,1,0,,1857.0,126.0,360.0,1.0,2,1
170,0,1,0,1,0,2620.0,2223.0,150.0,360.0,1.0,1,1
171,0,1,2,1,0,3900.0,0.0,90.0,360.0,1.0,1,1
172,0,1,1,1,0,2750.0,1842.0,115.0,360.0,1.0,1,1
173,0,1,0,1,0,3103.0,1300.0,80.0,360.0,1.0,0,1
174,1,1,0,0,0,4100.0,0.0,124.0,360.0,,2,1
175,0,1,0,1,0,3927.0,800.0,112.0,360.0,1.0,1,1
176,0,1,2,1,0,2301.0,9857999877999990.0,78.0,180.0,1.0,0,1
177,1,0,0,1,0,1811.0,1666.0,54.0,360.0,1.0,0,1
178,0,0,0,1,0,3158.0,3053.0,89.0,360.0,1.0,2,1
179,1,0,0,1,1,2600.0,1717.0,99.0,300.0,1.0,1,0
180,0,1,0,1,0,3704.0,2000.0,120.0,360.0,1.0,2,1
181,1,0,0,1,0,4124.0,0.0,115.0,360.0,1.0,1,1
182,0,1,0,1,0,3075.0,2416.0,139.0,360.0,1.0,2,1
183,0,1,2,1,0,4400.0,0.0,127.0,360.0,0.0,1,0
184,0,1,2,1,0,3153.0,1560.0,134.0,360.0,1.0,0,1
185,1,0,,1,0,5417.0,0.0,143.0,480.0,0.0,0,0
186,0,1,3,1,,4416.0,1250.0,110.0,360.0,1.0,0,1
187,1,1,1,1,0,4666.0,0.0,135.0,360.0,1.0,0,1
188,0,1,1,1,0,2014.0,2925.0,113.0,360.0,1.0,0,0
189,0,1,0,0,0,1800.0,2934.0,93.0,360.0,0.0,0,0
190,0,1,,0,0,2875.0,1750.0,105.0,360.0,1.0,1,1
191,1,0,0,1,0,5000.0,0.0,132.0,360.0,1.0,2,1
192,0,1,1,1,0,1625.0,1803.0,96.0,360.0,1.0,0,1
193,0,0,0,1,0,4000.0,,140.0,360.0,1.0,2,1
194,1,0,0,1,0,3762.0,1666.0,135.0,360.0,1.0,2,1
195,1,0,0,1,0,2400.0,1863.0,104.0,360.0,0.0,0,0
196,1,0,0,1,0,2917.0,0.0,84.0,360.0,1.0,1,1
197,0,0,0,0,0,2927.0,2405.0,111.0,360.0,1.0,1,1
198,1,0,0,1,0,2507.0,0.0,56.0,360.0,1.0,2,1
199,0,1,2,1,1,5746.0,0.0,144.0,84.0,,2,1
200,0,1,1,0,0,3399.0,1640.0,111.0,180.0,1.0,0,1
201,0,1,2,1,0,3717.0,0.0,120.0,360.0,1.0,1,1
202,0,1,0,1,0,2058.0,2134.0,88.0,360.0,,0,1
203,1,0,1,1,0,3541.0,0.0,112.0,360.0,,1,1
204,0,1,0,1,0,2400.0,2167.0,115.0,360.0,1.0,1,1
205,0,1,3,1,0,4342.0,,124.0,360.0,1.0,1,1
206,1,0,0,1,0,3166.0,2985.0,132.0,360.0,,2,1
207,0,0,0,1,0,,0.0,130.0,360.0,0.0,2,1
208,1,1,0,1,0,4333.0,2451.0,110.0,360.0,1.0,0,0
209,1,0,0,1,0,2500.0,0.0,67.0,360.0,1.0,0,1
210,0,0,1,1,0,4384.0,1793.0,117.0,360.0,1.0,0,1
211,0,0,0,1,0,2935.0,0.0,98.0,360.0,1.0,1,1
212,0,0,,1,0,2833.0,0.0,71.0,360.0,1.0,0,1
213,0,1,,1,1,5503.0,4490.0,70.0,,1.0,1,1
214,1,0,0,1,0,4160.0,0.0,71.0,360.0,1.0,1,1
215,1,0,0,1,0,2378.0,0.0,46.0,360.0,1.0,2,0
216,0,1,3,0,0,3173.0,0.0,74.0,360.0,1.0,1,1
217,0,1,2,1,,2583.0,2330.0,125.0,360.0,1.0,2,1
218,0,1,2,0,0,3083.0,2168.0,126.0,360.0,1.0,0,1
219,0,1,3,1,0,2666.0,2083.0,95.0,360.0,1.0,2,1
220,1,1,0,1,1,,0.0,105.0,360.0,0.0,2,0
221,1,1,0,1,0,2423.0,505.0,130.0,360.0,1.0,1,1
222,1,0,,1,0,3813.0,0.0,116.0,180.0,1.0,0,1
223,0,1,1,1,0,3875.0,0.0,67.0,360.0,1.0,0,0
224,0,1,0,0,0,3000.0,1666.0,100.0,480.0,0.0,0,0
225,1,0,1,1,0,4723.0,0.0,81.0,360.0,1.0,1,0
226,0,1,0,1,0,4750.0,2333.0,130.0,360.0,1.0,0,1
227,0,1,0,1,0,3013.0,3033.0,95.0,300.0,,0,1
228,0,0,0,1,1,6822.0,0.0,141.0,360.0,1.0,2,1
229,0,0,0,0,0,6216.0,0.0,133.0,360.0,1.0,2,0
230,0,0,0,1,0,2500.0,0.0,96.0,480.0,1.0,1,0
231,0,0,0,1,0,5124.0,0.0,124.0,,0.0,2,0
232,0,0,1,1,0,3062.0,,111.0,180.0,0.0,0,0
233,1,0,0,1,,2764.0,1459.0,110.0,360.0,1.0,0,1
234,0,1,0,1,0,4817.0,923.0,120.0,180.0,1.0,0,1
235,0,1,3,1,0,8750.0,4996.0,130.0,360.0,1.0,2,1
236,0,1,0,1,0,4310.0,0.0,130.0,360.0,,1,1
237,0,0,0,1,0,3069.0,0.0,71.0,480.0,1.0,0,0
238,0,1,2,1,0,5391.0,0.0,130.0,360.0,1.0,0,1
239,0,1,0,1,,3333.0,2500.0,128.0,360.0,1.0,1,1
240,0,0,0,1,1,7167.0,0.0,128.0,360.0,1.0,0,1
241,0,1,2,1,0,,0.0,100.0,360.0,1.0,0,0
242,0,0,1,1,,3667.0,0.0,113.0,180.0,1.0,0,1
243,0,0,0,0,0,2346.0,1600.0,132.0,360.0,1.0,1,1
244,0,1,0,1,0,2333.0,2417.0,,360.0,1.0,0,1
245,0,1,0,1,0,,0.0,125.0,360.0,1.0,2,1
246,0,1,0,1,0,2583.0,,120.0,360.0,,0,1
247,0,1,2,0,0,1993.0,1625.0,113.0,180.0,1.0,1,1
248,0,1,2,1,0,3100.0,1400.0,113.0,360.0,1.0,0,1
249,0,1,2,1,0,3276.0,484.0,135.0,360.0,,1,1
250,1,0,0,1,0,3180.0,0.0,71.0,360.0,0.0,0,0
251,0,1,0,1,0,3033.0,1459.0,95.0,360.0,1.0,0,1
252,0,0,0,0,0,3902.0,1666.0,109.0,360.0,1.0,2,1
253,1,0,0,1,0,1500.0,1800.0,103.0,360.0,0.0,1,0
254,0,1,2,0,0,2889.0,0.0,45.0,180.0,0.0,0,0
255,0,0,0,0,0,2755.0,0.0,65.0,300.0,1.0,2,0
256,0,0,0,1,0,2500.0,20000.0,103.0,360.0,1.0,1,1
257,1,0,0,0,0,1963.0,0.0,53.0,360.0,1.0,1,1
258,1,0,0,1,0,4547.0,0.0,115.0,360.0,1.0,1,1
259,0,1,0,0,0,2167.0,2400.0,115.0,360.0,1.0,0,1
260,1,0,0,0,0,2213.0,0.0,66.0,360.0,1.0,2,1
261,1,0,1,0,1,3867.0,,62.0,360.0,1.0,1,0
262,0,1,0,0,0,2253.0,2033.0,110.0,360.0,1.0,2,1
263,1,0,0,1,0,2995.0,0.0,60.0,360.0,1.0,0,1
264,0,1,0,1,0,1025.0,2773.0,112.0,360.0,1.0,2,1
265,0,1,0,1,0,3246.0,1417.0,138.0,360.0,1.0,1,1
266,0,1,0,1,0,5829.0,0.0,138.0,360.0,1.0,2,1
267,1,0,0,0,0,2720.0,0.0,80.0,,0.0,0,0
268,0,1,0,1,0,1820.0,1719.0,100.0,360.0,1.0,0,1
269,0,1,1,1,0,7250.0,1667.0,110.0,,0.0,0,0
270,0,1,0,1,0,2666.0,4300.0,121.0,360.0,1.0,2,1
271,1,0,1,0,0,4606.0,0.0,81.0,360.0,1.0,2,0
272,0,1,2,1,0,5935.0,0.0,133.0,360.0,1.0,1,1
273,0,1,0,1,0,2920.0,1612000084.0,87.0,360.0,1.0,2,1
274,0,0,0,0,0,2717.0,,60.0,180.0,1.0,0,1
275,1,0,1,1,1,8624.0,0.0,150.0,360.0,1.0,1,1
276,0,0,0,1,0,6500.0,0.0,105.0,360.0,0.0,2,0
277,0,1,0,1,0,2425.0,2340.0,143.0,360.0,1.0,1,1
278,0,0,0,1,0,3750.0,0.0,100.0,360.0,1.0,0,1
279,0,0,0,1,0,1926.0,1851.0,50.0,360.0,1.0,1,1
280,1,1,0,0,1,7142.0,0.0,138.0,360.0,1.0,2,1
281,0,0,3,0,0,4707.0,1993.0,148.0,360.0,1.0,1,1
282,0,1,1,1,1,3466.0,1210.0,130.0,360.0,1.0,2,1
283,0,1,2,0,0,4652.0,0.0,110.0,360.0,1.0,2,1
284,0,1,0,1,,3539.0,1376.0,55.0,360.0,1.0,2,0
285,0,1,2,1,0,3340.0,1710.0,150.0,360.0,0.0,2,0
286,0,1,2,0,0,2309.0,,125.0,360.0,0.0,2,0
287,0,1,2,0,0,1958.0,1456.0,60.0,300.0,,0,1
288,0,1,0,1,0,3948.0,,149.0,360.0,0.0,2,0
289,0,1,0,1,0,2483.0,2466.0,90.0,180.0,0.0,2,1
290,0,0,0,1,1,7085.0,0.0,84.0,360.0,1.0,1,1
291,0,1,2,1,0,3859.0,0.0,96.0,360.0,1.0,1,1
292,0,1,0,1,0,4301.0,0.0,118.0,360.0,1.0,0,1
293,0,0,2,1,0,4354.0,0.0,136.0,360.0,1.0,2,1
294,0,1,3,1,0,7740.0,0.0,128.0,180.0,1.0,0,1
295,1,0,1,0,,5191.0,0.0,132.0,360.0,1.0,1,1
296,0,0,0,,0,4166.0,0.0,98.0,360.0,0.0,1,0
297,0,0,0,1,0,6000.0,0.0,140.0,360.0,1.0,2,1
298,0,1,3,0,0,2947.0,1664.0,70.0,180.0,0.0,0,0
299,1,1,2,0,,210.0,2917.0,98.0,360.0,1.0,1,1
300,0,1,0,1,0,4333.0,2451.0,110.0,360.0,1.0,0,0
301,0,1,1,0,0,2653.0,1500.0,113.0,180.0,0.0,2,0
302,0,1,3,1,0,,0.0,100.0,360.0,1.0,1,1
303,1,0,0,1,1,2500.0,0.0,93.0,360.0,,0,1
304,,1,2,1,0,2873.0,1872.0,132.0,360.0,0.0,1,0
305,0,1,3,0,0,3095.0,0.0,113.0,360.0,1.0,2,1
306,0,1,0,1,0,2083.0,3150.0,128.0,360.0,1.0,1,1
307,0,1,1,0,0,1958.0,2436.0,131.0,360.0,1.0,2,1
308,0,0,2,1,0,3547.0,0.0,80.0,360.0,0.0,2,0
309,0,0,0,1,0,,0.0,75.0,360.0,1.0,0,0
310,0,0,0,0,0,2699.0,2785.0,96.0,360.0,,1,1
311,0,0,0,0,0,3691.0,0.0,110.0,360.0,1.0,2,1
312,0,1,0,1,0,3597.0,2157.0,119.0,360.0,0.0,2,0
313,1,1,1,1,0,3326.0,913.0,105.0,84.0,1.0,1,1
314,0,1,0,0,0,2600.0,1700.0,107.0,360.0,1.0,2,1
315,0,1,0,1,0,4625.0,2857.0,111.0,12.0,,0,1
316,0,1,1,1,1,2895.0,0.0,95.0,360.0,1.0,1,1
317,1,0,0,1,0,645.0,3683.0,113.0,480.0,1.0,2,1
318,1,0,0,1,0,3159.0,0.0,100.0,360.0,1.0,1,1
319,0,1,1,0,0,4050.0,5302.0,138.0,360.0,,2,0
320,0,1,0,0,0,3814.0,1483.0,124.0,300.0,1.0,1,1
321,,0,0,1,0,3583.0,0.0,96.0,360.0,1.0,0,0
322,0,0,0,0,0,3598.0,1287.0,100.0,360.0,1.0,2,0
323,0,1,2,1,0,3283.0,2035.0,148.0,360.0,1.0,0,1
324,0,1,0,1,0,2130.0,6666.0,70.0,180.0,1.0,1,0
325,0,1,3,1,0,3466.0,3428.0,150.0,360.0,1.0,2,1
326,1,1,2,1,0,2031.0,1632.0,113.0,480.0,1.0,1,1
327,0,1,,0,0,3074.0,1800.0,123.0,360.0,0.0,1,0
328,1,0,0,0,0,,0.0,95.0,360.0,1.0,2,0
329,0,1,2,0,0,2192.0,1742.0,45.0,360.0,1.0,1,1
330,0,0,0,,0,2500.0,0.0,55.0,360.0,1.0,1,1
331,0,1,3,1,1,5677.0,1424.0,100.0,360.0,1.0,2,1
332,0,1,0,1,0,3775.0,0.0,110.0,360.0,1.0,1,1
333,0,0,1,0,0,2679.0,1302.0,94.0,360.0,1.0,1,1
334,0,0,0,0,0,6783.0,0.0,130.0,360.0,1.0,1,1
335,0,1,3,1,0,4281.0,0.0,,360.0,1.0,0,1
336,0,0,2,1,0,,0.0,110.0,360.0,0.0,2,0
337,0,0,0,0,,,2042.0,126.0,360.0,1.0,2,1
338,0,0,2,1,0,3617.0,0.0,107.0,360.0,1.0,1,1
339,0,1,0,,0,2917.0,,66.0,360.0,1.0,2,0
340,1,1,1,1,0,4608.0,2845.0,140.0,180.0,1.0,1,1
341,1,0,0,1,0,2138.0,0.0,99.0,360.0,0.0,1,0
342,1,0,1,1,,3652.0,0.0,95.0,360.0,1.0,1,1
343,0,1,1,0,0,2239.0,,128.0,360.0,1.0,0,1
344,1,1,0,0,0,3017.0,,102.0,360.0,,1,1
345,0,0,0,0,0,3358.0,0.0,80.0,36.0,1.0,1,0
346,0,0,0,1,0,2526.0,1783.0,145.0,360.0,1.0,2,1
347,1,0,0,1,0,5000.0,0.0,103.0,360.0,0.0,1,0
348,0,1,0,1,0,2785.0,2016.0,110.0,360.0,1.0,2,1
349,0,1,0,1,0,3593.0,4266.0,132.0,180.0,0.0,2,0
350,0,1,1,1,0,5468.0,1032.0,26.0,360.0,1.0,1,1
351,1,0,0,1,0,2667.0,,84.0,360.0,,0,1
352,0,1,2,0,0,3675.0,,108.0,360.0,1.0,1,1
353,0,0,0,0,1,5800.0,0.0,132.0,360.0,1.0,1,1
354,0,1,0,0,0,4467.0,0.0,,360.0,,2,1
355,0,0,0,1,0,3333.0,0.0,70.0,360.0,1.0,0,1
356,0,1,3,1,0,3400.0,2500.0,123.0,360.0,0.0,2,0
357,1,0,0,1,0,2378.0,0.0,9.0,360.0,1.0,0,0
358,0,1,0,,0,3166.0,2064.0,104.0,360.0,0.0,0,0
359,0,1,3,1,0,6406.0,0.0,150.0,360.0,1.0,1,0
360,0,1,2,1,0,3159.0,461.0,108.0,84.0,1.0,0,1
361,,1,0,1,0,3087.0,2210.0,,360.0,0.0,1,0
362,0,0,0,1,0,3229.0,2739.0,110.0,360.0,1.0,0,1
363,0,1,1,1,0,1782.0,2232.0,107.0,360.0,1.0,2,1
364,0,0,0,1,0,1836.0,33837.0,90.0,360.0,1.0,0,0
365,1,1,0,1,0,3166.0,0.0,36.0,360.0,1.0,1,1
366,0,1,1,1,0,1880.0,0.0,61.0,360.0,,2,0
367,0,1,1,1,0,2787.0,,146.0,360.0,0.0,2,0
368,0,1,0,1,0,2297.0,1522.0,104.0,360.0,1.0,0,1
369,1,0,0,0,0,2165.0,0.0,70.0,360.0,1.0,1,1
370,,0,0,1,0,,0.0,94.0,360.0,1.0,1,1
371,0,1,2,1,1,2726.0,0.0,106.0,360.0,0.0,1,0
372,0,1,0,1,0,3000.0,3416.0,56.0,180.0,1.0,1,1
373,0,1,0,1,0,3859.0,3300.0,142.0,180.0,1.0,2,1
374,0,0,0,0,0,3833.0,0.0,110.0,360.0,1.0,2,1
375,0,0,,1,0,2987.0,0.0,88.0,360.0,0.0,1,0
376,0,1,3,1,0,5703.0,0.0,128.0,360.0,1.0,0,1
377,0,1,0,1,0,3232.0,,108.0,360.0,1.0,2,1
378,1,0,0,1,0,2900.0,0.0,71.0,360.0,1.0,2,1
379,0,1,3,1,0,4106.0,0.0,40.0,180.0,1.0,2,1
380,1,0,0,,1,4583.0,0.0,133.0,360.0,0.0,1,0
